dataset,file_id,file_path,channel,segment_index,start_sample,end_sample,segment_length,segment_duration,sampling_rate,rpm,label,label_code,load_hp,fault_size_inch,fault_size_mm,selection_score,time_mean,time_std,time_var,time_rms,time_abs_mean,time_peak,time_peak_to_peak,time_skewness,time_kurtosis,time_mean_crossing_rate,time_shape_factor,time_crest_factor,time_impulse_factor,time_clearance_factor,time_squared_mean,time_absolute_deviation,time_variance_ratio,time_signal_to_noise_ratio,freq_centroid,freq_spread,freq_skewness,freq_kurtosis,freq_peak_frequency,freq_median_frequency,freq_spectral_entropy,freq_spectral_rms,freq_spectral_peak,freq_spectral_crest_factor,freq_total_energy,env_env_mean,env_env_std,env_env_var,env_env_rms,env_env_abs_mean,env_env_peak,env_env_peak_to_peak,env_env_skewness,env_env_kurtosis,env_env_mean_crossing_rate,env_env_shape_factor,env_env_crest_factor,env_env_impulse_factor,env_env_clearance_factor,env_env_squared_mean,env_env_absolute_deviation,env_env_variance_ratio,env_env_signal_to_noise_ratio,env_env_peak_frequency,env_env_bandwidth,env_env_spectral_entropy,fault_ftf_band_energy,fault_ftf_band_ratio,fault_bpfo_band_energy,fault_bpfo_band_ratio,fault_bpfi_band_energy,fault_bpfi_band_ratio,fault_bsf_band_energy,fault_bsf_band_ratio
target,A,targetData/A.mat,SENSOR,10,160000,192000,32000,1.0,32000.0,600.0,,,,,,,-0.009094904367321775,3.4571442570128252,11.95184641379676,3.4571562202310457,2.7365143038073567,15.974622688547619,31.167912833203125,-0.011609113502905746,3.1527704499713467,0.2969155286102691,1.2633430110052954,4.6207407681102755,5.837580555059357,6.931163094476148,11.95192913108221,2.736560517915697,0.9999930791686813,1.263321676095872,4333.418753314897,2704.8831059643653,0.6119294155983638,2.751133945812414,1326.0,3780.0,8.41541255153389,535849.0890837869,49375956.94232502,92.14526617326105,2336989081.6535664,4.302295791356226,2.3225042946282137,5.394026198566497,4.889148727016595,4.302295791356226,18.398988719556083,18.37970747589783,0.7560245845780287,3.6877911923352196,0.2278196193631051,1.1364045998044625,3.763229500032682,4.276551313956987,4.629919156216749,23.903775274887987,1.8522744349654667,0.22565582785716568,2.639537983531985,33.0,3932.2765414271107,8.52376142853598,52677.47556115355,2.2540745258373623e-05,847660.7869949058,0.00036271491110053994,2372187.0031742514,0.001015061226343334,357069.9614030723,0.00015279059889763066
target,A,targetData/A.mat,SENSOR,11,176000,208000,32000,1.0,32000.0,600.0,,,,,,,-0.005699097887752384,3.4377719021993633,11.81827565155143,3.437776626144893,2.720004310369827,15.974622688547619,31.167912833203125,-0.018571194713365772,3.2455022963542004,0.29588424638269945,1.2638864626201545,4.646789022607757,5.873013740325882,6.957101382177195,11.818308131268164,2.7200372121309746,0.9999972517456497,1.2638711745607392,4187.997795307578,2717.3695063180185,0.6800784937284727,2.7974807777474933,1326.0,3449.0,8.352125037153524,577155.5447507979,44545975.75667374,77.18192463334583,2343432327.218203,4.275519436140868,2.314414764664743,5.3565157028981565,4.861746821021893,4.275519436140868,18.715718412766645,18.69923320315195,0.8398327596170838,4.027536629491182,0.23013219163098847,1.1371125529042525,3.8495872166442386,4.377413947545906,4.7354549487143744,23.63658215171649,1.82855504841717,0.2266197231273205,2.6587916099273623,232.0,3898.0890755412506,8.496486333581224,79557.12081466318,3.394897300452552e-05,980792.8530165657,0.00041852834478084823,2219422.4878831124,0.0009470819626857764,379064.74059946823,0.00016175621382224473
target,A,targetData/A.mat,SENSOR,12,192000,224000,32000,1.0,32000.0,600.0,,,,,,,0.004796741099140209,3.412713546389767,11.64661374971222,3.4127169174189342,2.702498238399683,16.01107032136012,30.935348899218752,-0.009169155855989602,3.2069548662873233,0.293415419231851,1.262800792588052,4.691590515356727,5.924544221291063,7.015546268569654,11.646636758437392,2.7024867224379445,0.9999980244318039,1.2628061736933467,4140.2226922610025,2751.326557081907,0.7584149436634786,3.026941801983877,1326.0,3394.0,8.359583241148346,509772.34604508086,40003893.76590952,78.47403664845297,2135934802.4547107,4.24820941924306,2.2904075901888836,5.24596692919485,4.8263081334432325,4.24820941924306,20.46771801330648,20.44987035588396,0.7906628742402099,3.854237257321879,0.23010094065439546,1.1360805593955812,4.240864330952736,4.817963521429551,5.212892181514688,23.2932501989403,1.8167497224177382,0.22521403773156182,2.656561921484904,9.0,4057.1576250920702,8.5502941755843,105604.5847609748,4.944185779435278e-05,766489.4785294136,0.0003588543422058248,2272940.7956141997,0.0010641433404250146,423471.8557304175,0.0001982606656550307
target,A,targetData/A.mat,SENSOR,13,208000,240000,32000,1.0,32000.0,600.0,,,,,,,-0.011729303197506827,3.433456466963129,11.788623310530934,3.4334765016065614,2.7142421034949935,16.01107032136012,30.935348899218752,0.022362744028112284,3.224222872852934,0.29432169755304854,1.2649853515961034,4.6632240861029235,5.898910160130324,7.000991877477114,11.78876088708443,2.7142087481131885,0.999988329854612,1.2650008972203703,4226.42406117179,2704.102232997146,0.6859301798750044,2.8601545673031383,1326.0,3588.0,8.395753093326366,486250.5308233378,37497649.351080775,77.11590419775654,2301629889.5390873,4.267250316897069,2.3168844838726597,5.367953711609881,4.855654330640517,4.267250316897069,20.459873512791305,20.443401084734166,0.78461177143227,3.891982035596635,0.2305072033501047,1.137888328559855,4.213618210770043,4.79462698304249,5.195366133161658,23.577378978668012,1.8418019340368117,0.22767389523944193,2.636360751342043,65.0,3923.120117203169,8.524894088056222,59921.339191544444,2.6034307020380234e-05,963589.4072586629,0.0004186552371596227,1680934.936363889,0.0007303237344995135,425124.30602466903,0.00018470576349258406
target,A,targetData/A.mat,SENSOR,14,224000,256000,32000,1.0,32000.0,600.0,,,,,,,-0.00629712878748948,3.414589738928321,11.659423085194579,3.414595545452718,2.6977902909433595,15.720330358078868,30.460828756640623,0.032503867014761975,3.2171924309484012,0.29488421513172286,1.2657008800556944,4.603863078019279,5.8271135495049196,6.922303416600933,11.659462739025544,2.697781940722684,0.9999965990001553,1.2657047976746456,4241.32408033907,2738.9998388515583,0.654472197918612,2.7423899436526527,1326.0,3512.0,8.408968216382723,464341.1903656714,36569306.83205512,78.7552506450194,2200634955.873717,4.249373571074926,2.293841084312055,5.261706920077906,4.828962897623875,4.249373571074926,19.479321446635403,19.4619834279097,0.7748193415462225,3.850571558551409,0.2303196974905466,1.136394062996522,4.0338519594384,4.584045417712685,4.962751362518528,23.31888266662797,1.825225915085738,0.22564146813123337,2.6456795609309767,58.0,3985.5970632940634,8.547998503935288,80270.11360463795,3.6475887738849606e-05,977744.6684577045,0.00044430116219321397,1700161.6880495888,0.0007725777887476002,374872.58536645165,0.00017034746465599798
target,B,targetData/B.mat,SENSOR,0,0,32000,32000,1.0,32000.0,600.0,,,,,,,-0.000894661906129053,1.5404580010774596,2.3730108530835623,1.5404582608767718,1.1784874871793785,10.118199027369494,19.248415437890625,0.0011096840256247596,4.559699934161371,0.33063533235413606,1.3071485931206137,6.568304565169192,8.585750071548613,10.324246634239902,2.373011653503488,1.1784900233263298,0.9999996626986957,1.307145780096444,5303.050474424293,3155.9904325538914,0.4468704746556146,3.088185826324978,277.0,5955.0,8.57564121610052,75941.47141886411,2843256.1255145757,37.44009791214424,480993548.52287966,1.852974434380596,1.1456462350419354,1.3125052958657615,2.178536102600517,1.852974434380596,11.985151573784403,11.976105918066063,1.5268021090722332,7.64674538907113,0.24163255101721928,1.1756967943968144,5.50147025770091,6.468060946448376,7.101588639539944,4.746019550333851,0.8594905958271668,0.2765486492303715,2.534682884463572,13.0,3944.374288692437,8.163895267806893,24661.22881398198,5.127143366000658e-05,29657.625183805485,6.165909142624342e-05,933279.1869118793,0.0019403153946200705,757149.9821337397,0.0015741375003031335
target,B,targetData/B.mat,SENSOR,1,16000,48000,32000,1.0,32000.0,600.0,,,,,,,-0.0013518389753436023,1.5265186793654415,2.330259278451612,1.5265192779392691,1.166167661071011,11.10018236526012,20.424552512109376,0.04496489200786751,4.624775951662998,0.3320416263008219,1.3090049817856468,7.271563828689314,9.518513277126624,11.450229613079985,2.3302611059202274,1.1661628556553278,0.999999215766589,1.3090103758119085,5194.272368777392,3296.533874732524,0.5313522748431361,2.9111752994625815,277.0,5134.0,8.605735195706446,75692.51944980356,4360699.250060911,57.610702903775895,449609272.43854046,1.831574699583776,1.1427396584932672,1.3058539270933087,2.1588237091640226,1.831574699583776,11.702207195306961,11.695463896850304,1.5451543434619632,7.620032573221349,0.2375699240601269,1.1786708506372214,5.420640483811665,6.389150930052855,7.0242183270850855,4.660519807248709,0.8539973355540392,0.28019490981719625,2.5279045019074493,4.0,4089.195491509965,8.22484440327699,9832.991054787411,2.1870080662385665e-05,28249.460755665074,6.283113469268285e-05,786124.4045032507,0.0017484612811465323,786860.682860387,0.0017500988771710602
target,B,targetData/B.mat,SENSOR,2,32000,64000,32000,1.0,32000.0,600.0,,,,,,,0.0014539271928080844,1.482361223227849,2.1973947961295646,1.4823619362469636,1.1331750446022855,11.436762235963243,21.110468925,0.09156535090296378,4.893599154690406,0.3359792493515422,1.3081491189803192,7.715229294755625,10.09267040466572,12.122442036710794,2.197396910033847,1.1331846282771127,0.9999990379961523,1.308138055579467,5356.652663967422,3259.552884115365,0.47459999545336967,2.9872006011182872,277.0,5778.0,8.608352677008233,71947.87414217435,3387611.329661093,47.08424494887676,448586281.1047655,1.780457135366679,1.106690578319708,1.2247640361416101,2.096375836299334,1.780457135366679,12.99610480748258,12.992090189554986,1.7130201761353767,9.7224447789723,0.2431950998468702,1.1774368473451582,6.199320075365967,7.299307885222452,8.012228488476044,4.394791647019731,0.8229264421103033,0.27868534722736343,2.5474644257674006,13.0,3859.0968031231737,7.993883360770483,19179.531068415774,4.275550072815641e-05,64821.62390673538,0.00014450202031835333,1003680.0961247946,0.0022374293160570134,760470.653796441,0.0016952606127935426
target,B,targetData/B.mat,SENSOR,3,48000,80000,32000,1.0,32000.0,600.0,,,,,,,0.0009724404273059423,1.4596237061633948,2.130501363594164,1.4596240300962944,1.1167509405600362,11.436762235963243,21.110468925,0.06806487058251766,4.833252799431282,0.3343541985687053,1.3070273568467394,7.835416518326803,10.241103741741963,12.305146809688742,2.130502309234548,1.11675770235357,0.9999995561420515,1.3070194430001536,5014.14856199683,3263.3575999520294,0.626214248602679,3.1556367121574507,277.0,4539.0,8.593939030179165,60442.22437048915,3412358.8567846166,56.45653998218333,362735294.0924768,1.7574114836964811,1.0828242609255452,1.1725083800489533,2.064219829155127,1.7574114836964811,12.986400312635503,12.980464700958805,1.685947983625789,9.540095111684694,0.24475764867652114,1.174579686262955,6.291190564694246,7.389504639699029,8.098799200554302,4.26100350307722,0.8069252658210329,0.2751718883127387,2.558130122564471,10.0,4449.0721976104605,8.49465659037922,10474.263575396575,2.8875777311943172e-05,40185.6953797757,0.00011078518146494629,1030306.6300034291,0.0028403815310587333,778775.5163711753,0.0021469526926503934
target,B,targetData/B.mat,SENSOR,4,64000,96000,32000,1.0,32000.0,600.0,,,,,,,-0.0024460605236350003,1.4176677483961222,2.009781844842531,1.4176698586252783,1.096923735708177,9.822300884349255,18.37998049453125,-0.007891213805203707,4.169073778082203,0.3281352542266946,1.2924051257857292,6.928482555080906,8.95440636810357,10.712614879807374,2.009787828054616,1.0969185334593883,0.9999970229633189,1.2924112551497566,5082.94540237307,3239.003118573935,0.5660790186078601,3.124286754762194,277.0,5048.0,8.567430872478155,65941.81429798654,3621737.8967132517,54.923237027523484,386023855.3759675,1.7233336361855354,1.024542618096333,1.0496875762956888,2.00488563212572,1.7233336361855354,10.668956979125639,10.663901400080897,1.3222963291460836,6.4680655578278285,0.24928904028250884,1.163376371254134,5.321479094951498,6.190883039189407,6.764679847457507,4.019566397904148,0.7817073049370049,0.26114447987300543,2.5647523305251534,8.0,4216.040089593231,8.361888890530718,16862.138390290656,4.3681596760044264e-05,41861.7777766401,0.0001084434995238024,901739.0419070927,0.0023359671412763986,765272.3713519685,0.001982448391969539
target,B,targetData/B.mat,SENSOR,5,80000,112000,32000,1.0,32000.0,600.0,,,,,,,-0.0021310719769194824,1.411332284240107,1.9918588165383984,1.411333893168505,1.0947725985443717,11.48736837229137,21.92661553359375,0.025209602179876812,4.261049430476155,0.32891652864152005,1.2891571227166616,8.13936973234713,10.49292646487971,12.5465704504196,1.991863358006169,1.0947720182931562,0.9999977199903033,1.2891578059958968,5048.032685702696,3323.5932616312566,0.5832682654028345,3.016521266756907,277.0,4623.0,8.577583224795749,66827.4862541998,3382055.327468167,50.60874674536513,391296064.0346256,1.720846912823076,1.0111411011843767,1.022406326504354,1.9959259565116798,1.720846912823076,13.84048407822487,13.826945202368636,1.3423112116235996,7.470884685440814,0.2532266633332292,1.159850967357307,6.9343674964847715,8.04283284880893,8.778547830393471,3.983720423877064,0.7748233161792857,0.2566461040730666,2.5759755996421827,10.0,4325.322075894214,8.421527923460332,10352.750483383246,2.6457589112031385e-05,52356.943474075815,0.00013380391035429064,833128.9366574861,0.0021291523560629604,811897.9350899307,0.002074894203428753
target,B,targetData/B.mat,SENSOR,6,96000,128000,32000,1.0,32000.0,600.0,,,,,,,0.0019884632576678283,1.5108803112194884,2.282759314830698,1.5108816197230095,1.1496106899741299,13.436784593724255,24.924152966015626,0.045937254801186926,5.36857302817614,0.33560423763242603,1.314255019459683,8.893340430064683,11.688117299976245,14.080075386185985,2.282763268816825,1.1496129640436288,0.9999982678948006,1.3142524197088563,5399.641311660058,3269.156423668791,0.4405434403033098,2.964805744359164,277.0,6028.0,8.583755000229708,75173.40420162978,3667103.9125436987,48.781932273651044,459727541.277809,1.811349444850895,1.1333728724093677,1.2845340679134607,2.1367079536696414,1.811349444850895,13.8449733531663,13.836870002538019,1.8261542631365772,10.84707344143101,0.24188255882996343,1.1796221649796177,6.479581512011765,7.643457971361222,8.39366536620089,4.565520879275106,0.8386628926261278,0.28135542512674117,2.5477554479355944,9.0,3946.1455115922063,8.087993257183474,8535.978582999356,1.8567472723678185e-05,56302.27909588211,0.00012246879736504447,673668.6180540213,0.0014653649337204482,803603.9625516387,0.0017480004794101043
target,B,targetData/B.mat,SENSOR,7,112000,144000,32000,1.0,32000.0,600.0,,,,,,,0.003907096920119789,1.4979233791659288,2.243774449851875,1.497928474680356,1.1402637105633016,13.436784593724255,24.04338190078125,-0.006977759862924945,5.217059717022023,0.33388543391981,1.3136684617809722,8.970244454823879,11.78392723476778,14.177224299192149,2.243789715258218,1.1402494359030484,0.9999931965967046,1.3136849074553894,5105.799321276241,3277.9086497352946,0.5743523210574456,3.021424908493225,277.0,4949.0,8.628403827734505,64945.41759952219,3283253.454733063,50.55404331955852,415617974.20137864,1.7919688474126496,1.129783968265512,1.2764118149497672,2.118387161273214,1.7919688474126496,13.707491536379127,13.69893182614505,1.7779086765033485,10.070034980064104,0.24122628832151005,1.18215624358195,6.470720643973557,7.649402809747955,8.41023419919602,4.487564165047187,0.8355203850823735,0.28443310624759516,2.535410504753111,11.0,4211.476358221152,8.375606244766656,11161.287056433634,2.6854678452923874e-05,52458.01279944472,0.00012621690123061744,450755.9433555261,0.001084543911320645,781012.1293137351,0.0018791586933035592
